Contents,Mints,CH 1,CH 2,CH 3,CH 4,CH 5,CH 6,CH 7,CH 8,CH 9,CH 10,IGCH,Coin count,min coin count,max coin count,coin count approximate,coin count uncertain,Hacksilver coint,Ingot count,lot,Mint 1 URI,Mint 2 URI,mint uncertain,Authority 1 URI,Authority 2 URI,authority uncertain,Stated authority,Dynasty URI,Material 1 URI,Material 2 URI,material uncertain,Denomination 1 URI,Denomination 2 URI,denomination uncertain,Region 1 URI,Region 2 URI,Region 3 URI,Authenticity
10+ AR,"Alexander III
  Perga: 4 tetradrs.

Side: 1 tetradr.

Antiochus VIII
Ake: 5 tetradrs.",,,,,,,,,9.541,,,4,,,,,,,,http://nomisma.org/id/perge,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,9.541,,,1,,,,,,,,http://nomisma.org/id/side,,,,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,9.541,,,5,,,,,,,,http://nomisma.org/id/ace_ptolemais,,,http://nomisma.org/id/antiochus_viii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
770 AE,"Amisos: 573
  Kabeira: 14
  Khabakta: 6
  Komana: 28
  Laodikeia: 1
Amastris: 59
  Sinope: 86
  Uncert.: 2
Phanagoria: 1",,,,,,,,,9.542,,,573,,,,,,,,http://nomisma.org/id/amisus,,,,,,,,http://nomisma.org/id/ae,,,,,,,,,
,,,,,,,,,,9.542,,,14,,,,,,,,http://nomisma.org/id/cabeira,,,,,,,,http://nomisma.org/id/ae,,,,,,,,,
,,,,,,,,,,9.542,,,6,,,,,,,,http://nomisma.org/id/chabacta,,,,,,,,http://nomisma.org/id/ae,,,,,,,,,
,,,,,,,,,,9.542,,,28,,,,,,,,http://nomisma.org/id/comana,,,,,,,,http://nomisma.org/id/ae,,,,,,,,,
,,,,,,,,,,9.542,,,1,,,,,,,,http://nomisma.org/id/laodiceia_pontus,,,,,,,,http://nomisma.org/id/ae,,,,,,,,,
,,,,,,,,,,9.542,,,59,,,,,,,,http://nomisma.org/id/amastris,,,,,,,,http://nomisma.org/id/ae,,,,,,,,,
,,,,,,,,,,9.542,,,86,,,,,,,,http://nomisma.org/id/sinope,,,,,,,,http://nomisma.org/id/ae,,,,,,,,,
,,,,,,,,,,9.542,,,2,,,,,,,,,,TRUE,,,,,,http://nomisma.org/id/ae,,,,,,,,,
,,,,,,,,,,9.542,,,1,,,,,,,,http://nomisma.org/id/phanagoria,,,,,,,,http://nomisma.org/id/ae,,,,,,,,,
521 AR,"Miletus: 505 (1 didr.; 215 dr.; 289 hemidr.)
Heracleia ad Latmum: 12 (4 octob.; 8 tetrob.)
Athens: 4  (tetradr. to 119/8 BC)",,,,,,,,8.474,9.543,,,1,,,,,,,,http://nomisma.org/id/miletus,,,,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/didrachm,,,,,,
,,,,,,,,,8.474,9.543,,,215,,,,,,,,http://nomisma.org/id/miletus,,,,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/drachma,,,,,,
,,,,,,,,,8.474,9.543,,,289,,,,,,,,http://nomisma.org/id/miletus,,,,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/hemidrachm,,,,,,
,,,,,,,,,8.474,9.543,,,4,,,,,,,,http://nomisma.org/id/heraclea_ad_latmum,,,,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/octobol,,,,,,
,,,,,,,,,8.474,9.543,,,8,,,,,,,,http://nomisma.org/id/heraclea_ad_latmum,,,,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetrobol,,,,,,
,,,,,,,,,8.474,9.543,,,4,,,,,,,,http://nomisma.org/id/athens,,,,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
"1 AR, 46 AE from excavations","Teos: 1 AE
Samos: 17 AE, 1 AR
Cos: 5 AE
Cnidus: 1 AE
Rhodes: 12 AE
Lycian League: 4 AE
Side: 1 AE
Tyre: 1 AE
Antiochus II 
Antioch: 1 AE
Demetrius I-II: 1 AE 
Antiochus VII: 1 AE
Ptolemy IX/X 
Cyprus: 1 AE",,,,,,,,,9.548,,,1,,,,,,,,http://nomisma.org/id/teos,,,,,,,,http://nomisma.org/id/ae,,,,,,,,,
,,,,,,,,,,9.548,,,17,,,,,,,,http://nomisma.org/id/samos,,,,,,,,http://nomisma.org/id/ae,,,,,,,,,
,,,,,,,,,,9.548,,,1,,,,,,,,http://nomisma.org/id/samos,,,,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,,9.548,,,5,,,,,,,,http://nomisma.org/id/cos,,,,,,,,http://nomisma.org/id/ae,,,,,,,,,
,,,,,,,,,,9.548,,,1,,,,,,,,http://nomisma.org/id/cnidus,,,,,,,,http://nomisma.org/id/ae,,,,,,,,,
,,,,,,,,,,9.548,,,12,,,,,,,,http://nomisma.org/id/rhodes,,,,,,,,http://nomisma.org/id/ae,,,,,,,,,
,,,,,,,,,,9.548,,,4,,,,,,,,,,,http://nomisma.org/id/lycian_league,,,,,http://nomisma.org/id/ae,,,,,,,,,
,,,,,,,,,,9.548,,,1,,,,,,,,http://nomisma.org/id/side,,,,,,,,http://nomisma.org/id/ae,,,,,,,,,
,,,,,,,,,,9.548,,,1,,,,,,,,http://nomisma.org/id/tyre,,,,,,,,http://nomisma.org/id/ae,,,,,,,,,
,,,,,,,,,,9.548,,,1,,,,,,,,http://nomisma.org/id/antiocheia_syria,,,http://nomisma.org/id/antiochus_ii,,,,,http://nomisma.org/id/ae,,,,,,,,,
,,,,,,,,,,9.548,,,1,,,,,,,,,,,http://nomisma.org/id/demetrius_i_soter,http://nomisma.org/id/demetrius_ii_nicator,,,,http://nomisma.org/id/ae,,,,,,,,,
,,,,,,,,,,9.548,,,1,,,,,,,,,,,http://nomisma.org/id/antiochus_vii,,,,,http://nomisma.org/id/ae,,,,,,,,,
,,,,,,,,,,9.548,,,1,,,,,,,,,,,http://nomisma.org/id/ptolemy_ix,http://nomisma.org/id/ptolemy_x,,,,http://nomisma.org/id/ae,,,,,,http://nomisma.org/id/cyprus,,,
15 AR,Side: 15 tetradrs.,,,,,,,,,9.551,,,16,,,,,,,,http://nomisma.org/id/side,,,,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
27+ AE,"Smyrna
Apollo/tripod: 1
Cybele/krater: 1
Cybele/Aphrodite: 7
Apollo/Homer: 18",,,,,,,,,9.552,,,27,,,,,,,,http://nomisma.org/id/smyrna,,,,,,,,http://nomisma.org/id/ae,,,,,,,,,
191 AR,"Aigeai: 187
Philip I Phildelphus:
Antioch: 4",,,,,,,,,9.553,,,187,,,,,,,,http://nomisma.org/id/aegeae_cilicia,,,,,,,,,,,,,,,,,
,,,,,,,,,,9.553,,,4,,,,,,,,http://nomisma.org/id/antiocheia_syria,,,http://nomisma.org/id/philip_i_philadelphus,,,,,,,,,,,,,,
"10 AV, 1016 AR",,,,,,,,,,9.555,,1355,,,,,,,,,,,,,,,,,,,,,,,,,,
37 AR in excavation,"Athens 1 tetradr.
Antiochus VI 1  tetradr.
Antiochus VII: 9  tetradrs.
Demetrius II: 1 dr.
Seleucus VI 1  tetradr.
Philip I: 4  tetradrs.
Alexander III imit. 1 dr.
Ariarathes IV 2 drs.
Ariarathes VII 8 drs.
Ariobarzanes I 3 drs.
Mithradates I 2 drs.
Artabanos I: 1 dr.
Mithradates II: 2 drs.
Sinatruces: 1 dr.",,,,,,,,,9.556,,,1,,,,,,,,http://nomisma.org/id/athens,,,,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,9.556,,,1,,,,,,,,,,,http://nomisma.org/id/antiochus_vi,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,9.556,,,9,,,,,,,,,,,http://nomisma.org/id/antiochus_vii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,9.556,,,1,,,,,,,,,,,http://nomisma.org/id/demetrius_ii_nicator,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/drachma,,,,,,
,,,,,,,,,,9.556,,,1,,,,,,,,,,,http://nomisma.org/id/seleucus_vi,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,9.556,,,4,,,,,,,,,,,http://nomisma.org/id/philip_i_philadelphus,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,9.556,,,1,,,,,,,,,,,,,,http://nomisma.org/id/alexander_iii,,http://nomisma.org/id/ar,,,http://nomisma.org/id/drachma,,,,,,http://nomisma.org/id/contemporary_imitation
,,,,,,,,,,9.556,,,2,,,,,,,,,,,http://nomisma.org/id/ariarathes_iv_cappadocia,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/drachma,,,,,,
,,,,,,,,,,9.556,,,8,,,,,,,,,,,http://nomisma.org/id/ariarathes_vii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/drachma,,,,,,
,,,,,,,,,,9.556,,,3,,,,,,,,,,,http://nomisma.org/id/ariobarzanes_i,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/drachma,,,,,,
,,,,,,,,,,9.556,,,2,,,,,,,,,,,http://nomisma.org/id/mithradates_i_parthia,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/drachma,,,,,,
,,,,,,,,,,9.556,,,1,,,,,,,,,,,http://nomisma.org/id/artabanus_i_parthia,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/drachma,,,,,,
,,,,,,,,,,9.556,,,2,,,,,,,,,,,http://nomisma.org/id/mithradates_ii_parthia,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/drachma,,,,,,
,,,,,,,,,,9.556,,,1,,,,,,,,,,,http://nomisma.org/id/sinatruces_i_parthia,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/drachma,,,,,,
53 AR,Rhodes,,,,4.072,,,,,9.557,,,53,,,,,,,,http://nomisma.org/id/rhodes,,,,,,,,http://nomisma.org/id/ar,,,,,,,,,
16-18 AR,"Chios: 14 drs.
Athens, new style: 1 tetradrs.
Pergamon?: 2 cistophorii 
Rome: 1 den. ?",,,,,,6.046,7.134,,9.558,,,14,,,,,,,,http://nomisma.org/id/chios,,,,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/drachma,,,,,,
,,,,,,,6.046,7.134,,9.558,,,1,,,,,,,,http://nomisma.org/id/athens,,,,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,6.046,7.134,,9.558,,,2,,,,,,,,http://nomisma.org/id/pergamum,,,,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/cistophorus,,,,,,
,,,,,,,6.046,7.134,,9.558,,,1,,,,,,,,http://nomisma.org/id/rome,,,,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/denarius,,TRUE,,,,
409 AE,"Amisus: 295
  Sinope: 48
  Amastris: 38
  Comana: 15
  Cabeira: 10
  Chabacta: 3",,,,,,,,,9.559,,,295,,,,,,,,http://nomisma.org/id/amisus,,,,,,,,http://nomisma.org/id/ae,,,,,,,,,
,,,,,,,,,,9.559,,,48,,,,,,,,http://nomisma.org/id/sinope,,,,,,,,http://nomisma.org/id/ae,,,,,,,,,
,,,,,,,,,,9.559,,,38,,,,,,,,http://nomisma.org/id/amastris,,,,,,,,http://nomisma.org/id/ae,,,,,,,,,
,,,,,,,,,,9.559,,,15,,,,,,,,http://nomisma.org/id/comana,,,,,,,,http://nomisma.org/id/ae,,,,,,,,,
,,,,,,,,,,9.559,,,10,,,,,,,,http://nomisma.org/id/cabeira,,,,,,,,http://nomisma.org/id/ae,,,,,,,,,
,,,,,,,,,,9.559,,,3,,,,,,,,http://nomisma.org/id/chabacta,,,,,,,,http://nomisma.org/id/ae,,,,,,,,,
177 AR,"Laodiceia:  140 cistophori
Apameia:  29 cistophori
Tralles:  8 cistophori",,,,,,,,,9.560,,,140,,,,,,,,http://nomisma.org/id/laodiceia_ad_lycum,,,,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/cistophorus,,,,,,
,,,,,,,,,,9.560,,,29,,,,,,,,http://nomisma.org/id/apamea_phrygiae,,,,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/cistophorus,,,,,,
,,,,,,,,,,9.560,,,8,,,,,,,,http://nomisma.org/id/tralles,,,,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/cistophorus,,,,,,
47 AR,Rhodes,,,,,,,,,9.564,,,47,,,,,,,,http://nomisma.org/id/rhodes,,,,,,,,http://nomisma.org/id/ar,,,,,,,,,
c. 6000+ (56+ kg) AE found in a pot,"Apameia (Athena r./eagle over maeander)  
Most, pehaps all, with moneyer ΑΝΤΙΦΩΝ ΜΕΝΕΚΛΕΟΥΣ (BMC 44-6)",,,,,,,,,9.565,,,,6000,,TRUE,TRUE,,,,http://nomisma.org/id/apamea_phrygiae,,,,,,,,http://nomisma.org/id/ae,,,,,,,,,
65 AR pot hoard in excavations,"Ephesus: 17 cist. (yrs. 65-7)
Pergamon: 48 cist. (to C. PVLCHER)",,,,,,,,8.536,9.568,,,17,,,,,,,,http://nomisma.org/id/ephesus,,,,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/cistophorus,,,,,,
,,,,,,,,,8.536,9.568,,,48,,,,,,,,http://nomisma.org/id/pergamum,,,,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/cistophorus,,,,,,
35 AR,Rhodes,,,,,,,,,9.570,,1360,36,,,,,,,,http://nomisma.org/id/rhodes,,,,,,,,http://nomisma.org/id/ar,,,,,,,,,
60+ AR,"CH 8: Rhodian ""Attic-weight"" dr.:
3 or more FAINILAS + akro..
3 or more ARISTOMAXOS + a
1 or more DIONYSIOS + thyrsos
1 or more BASILEIDHS + corn ear
1 or more corn ear & palm branch, no magistrate.",,,,,,,,8.546,9.573,,,,,,,,,,,http://nomisma.org/id/rhodes,,,,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/drachma,,,,,,
13+ AR,Rhodes,,,,,,,,,9.574,,,,,,,,,,,http://nomisma.org/id/rhodes,,,,,,,,http://nomisma.org/id/ar,,,,,,,,,
31 AR,"Ariarathes IV 4 drs.
Ariarathes VI 1 dr.
Ariobarzanes I 22 drs.
Ariobarzanes II 2 drs.
Ariarathes X 1 dr.
Alexander I Balas 1 dr.",,,,,,,,,9.579,,,4,,,,,,,,,,,http://nomisma.org/id/ariarathes_iv_cappadocia,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/drachma,,,,,,
,,,,,,,,,,9.579,,,1,,,,,,,,,,,http://nomisma.org/id/ariarathes_vi,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/drachma,,,,,,
,,,,,,,,,,9.579,,,22,,,,,,,,,,,http://nomisma.org/id/ariobarzanes_i,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/drachma,,,,,,
,,,,,,,,,,9.579,,,2,,,,,,,,,,,http://nomisma.org/id/ariobarzanes_ii_cappadocia,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/drachma,,,,,,
,,,,,,,,,,9.579,,,1,,,,,,,,,,,http://nomisma.org/id/ariarathes_x_cappadocia,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/drachma,,,,,,
,,,,,,,,,,9.579,,,1,,,,,,,,,,,http://nomisma.org/id/alexander_i_balas,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/drachma,,,,,,
12+ AR,Rhodes drs.,,2.127,,,,,7.146,,9.582,,,,12,,,TRUE,,,,http://nomisma.org/id/rhodes,,,,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/drachma,,,,,,
19+AR,"Lycian League hemidrs.:
Troxell 84: 6
Troxell 85: 3
Troxell 86: 2
Troxell 87: 1
Troxell 94: 1
Troxell 103: 1
Troxell 107: 4
Troxell 110: 1",,,,,,,,,9.583,,,,19,,,TRUE,,,,,,,http://nomisma.org/id/lycian_league,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/hemidrachm,,,,,,
c. 600 AR,"CH 7: Additional to the original record:
Orescii stater (Num. Circ. 1913 no. 11061). Neapolis stater (ibid. no. 11062).
Lete (ibid. no. 11076).",,,,,,,7.010,,9.596,,1874,1,,,,,,,Additional to IGCH,http://nomisma.org/id/orrescii,,,,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/stater,,,,,,
,,,,,,,,7.010,,9.596,,1874,1,,,,,,,Additional to IGCH,http://nomisma.org/id/neapolis_macedon,,,,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/stater,,,,,,
,,,,,,,,7.010,,9.596,,1874,1,,,,,,,Additional to IGCH,http://nomisma.org/id/lete,,,,,,,,http://nomisma.org/id/ar,,,,,,,,,
177 AR,"Acragas: 14
Syracuse:
  Agathocles: 1
  Philistis: 43
  Hieronymus: 12
  Democracy: 38
Siceliotai: 5
Carthage: 18
Siculo-Punic: 21
Antigonus Gonatas: 1
Pyrrhus: 1
Lysimachus:  
  Cyzicus: 1
Aetolian League: 1
Attalus I: 1
Ptolemy II: 1
Roman Republic:
  Quadrigati: 19",,,,,,,,,9.670,,2232,,,,,,,,,,,,,,,,,http://nomisma.org/id/ar,,,,,,,,,
121 AR,"Hispano-Punic: 85
Italo-Punic: 5
Siculo-Punic: 8
Iol: 1
Emporium: 2
Iberian: 1 (Arethusa/Pegasus)
Gades: 2
Ebusus: 8
Rome: 3 (quadrigati)
Tarentum: 3 (Evans X)
Dyrrachium: 1
Alexander III: 1 (Amphipolis)
Antiochus II: 1 (Magnesia ad Maeandrum)",,,,,,,,,9.689,,,85,,,,,,,,http://nomisma.org/id/hispano-punic,,,,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,,9.689,,,5,,,,,,,,http://nomisma.org/id/punic,,,,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,,9.689,,,8,,,,,,,,http://nomisma.org/id/siculo_punic,,,,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,,9.689,,,1,,,,,,,,http://nomisma.org/id/iol,,,,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,,9.689,,,2,,,,,,,,http://nomisma.org/id/emporiae,,,,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,,9.689,,,1,,,,,,,,,,,,,,,,http://nomisma.org/id/ar,,,,,,http://nomisma.org/id/hispania,,,
,,,,,,,,,,9.689,,,2,,,,,,,,http://nomisma.org/id/gades,,,,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,,9.689,,,8,,,,,,,,http://nomisma.org/id/ebusus,,,,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,,9.689,,,3,,,,,,,,http://nomisma.org/id/rome,,,,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,,9.689,,,3,,,,,,,,http://nomisma.org/id/taras,,,,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,,9.689,,,1,,,,,,,,http://nomisma.org/id/dyrrhachium,,,,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,,9.689,,,1,,,,,,,,http://nomisma.org/id/amphipolis,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,9.689,,,1,,,,,,,,http://nomisma.org/id/magnesia_ad_maeandrum,,,http://nomisma.org/id/antiochus_ii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
76 AR,"Hispano-Punic: 6 shekels; 1 half
Roman Republic: 2
Emporium imit: 2
Pergamum: 
Eumenes I: 1 tetradr. (as SNG vA 1353-5)",,,,,,,,,9.710,,,6,,,,,,,,http://nomisma.org/id/hispano-punic,,,,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/shekel,,,,,,
,,,,,,,,,,9.710,,,1,,,,,,,,http://nomisma.org/id/hispano-punic,,,,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/half-shekel,,,,,,
,,,,,,,,,,9.710,,,2,,,,,,,,http://nomisma.org/id/emporiae,,,http://nomisma.org/id/roman_republic,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,,9.710,,,2,,,,,,,,,,,,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,,9.710,,,1,,,,,,,,http://nomisma.org/id/pergamum,,,http://nomisma.org/id/eumenes_i_pergamum,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
99 EL pot hoard in excavation,Cyzicus: 99,,,,,,,,,,10.019,,99,,,,,,,,http://nomisma.org/id/cyzicus,,,,,,,,http://nomisma.org/id/el,,,,,,,,,
12 AR,Cnidus: 12 dr.,,,,,,,,,,10.031,,12,,,,,,,,http://nomisma.org/id/cnidus,,,,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/drachma,,,,,,
56 AR,Cnidus: 56 dr.,,,,,,,,,,10.032,,56,,,,,,,,http://nomisma.org/id/cnidus,,,,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/drachma,,,,,,
4 AU,"Alexander III sts
Macedonia: 1
Sardes: 1
Miletus: 1
Phillip II, 1 st. (fake?)",,,,,,,,,,10.034,,1,,,,,,,,,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/av,,,http://nomisma.org/id/stater,,,http://nomisma.org/id/macedon,,,
,,,,,,,,,,,10.034,,1,,,,,,,,http://nomisma.org/id/sardes,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/av,,,http://nomisma.org/id/stater,,,,,,
,,,,,,,,,,,10.034,,1,,,,,,,,http://nomisma.org/id/miletus,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/av,,,http://nomisma.org/id/stater,,,,,,
,,,,,,,,,,,10.034,,1,,,,,,,,,,,http://nomisma.org/id/philip_ii,,,,,http://nomisma.org/id/av,,,http://nomisma.org/id/stater,,,,,,
80 AU,"Philip II
Pella: 40 sts.
Amphipolis: 20 sts.
Miletus: 1 st.
Uncertain: 1 st.
Alexander III
Macedonia: 10 dists., 1 st.
Miletus: 2 sts.
Sidon?: 3 sts.
Sidon: 2 sts.",,,,,,,,,,10.040,,40,,,,,,,,http://nomisma.org/id/pella_macedon,,,http://nomisma.org/id/philip_ii,,,,,http://nomisma.org/id/av,,,http://nomisma.org/id/stater,,,,,,
,,,,,,,,,,,10.040,,20,,,,,,,,http://nomisma.org/id/amphipolis,,,http://nomisma.org/id/philip_ii,,,,,http://nomisma.org/id/av,,,http://nomisma.org/id/stater,,,,,,
,,,,,,,,,,,10.040,,1,,,,,,,,http://nomisma.org/id/miletus,,,http://nomisma.org/id/philip_ii,,,,,http://nomisma.org/id/av,,,http://nomisma.org/id/stater,,,,,,
,,,,,,,,,,,10.040,,1,,,,,,,,,,TRUE,http://nomisma.org/id/philip_ii,,,,,http://nomisma.org/id/av,,,http://nomisma.org/id/stater,,,,,,
,,,,,,,,,,,10.040,,10,,,,,,,,,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/av,,,http://nomisma.org/id/distater,,,http://nomisma.org/id/macedon,,,
,,,,,,,,,,,10.040,,1,,,,,,,,,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/av,,,http://nomisma.org/id/stater,,,http://nomisma.org/id/macedon,,,
,,,,,,,,,,,10.040,,2,,,,,,,,http://nomisma.org/id/miletus,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/av,,,http://nomisma.org/id/stater,,,,,,
,,,,,,,,,,,10.040,,3,,,,,,,,http://nomisma.org/id/sidon,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/av,,,http://nomisma.org/id/stater,,,,,,
,,,,,,,,,,,10.040,,2,,,,,,,,http://nomisma.org/id/sidon,,TRUE,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/av,,,http://nomisma.org/id/stater,,,,,,
c. 900 AE,"Philip II: 290+
Alexander III: 10+",,,,,,,,,,10.041,,,290,,,TRUE,,,,,,,http://nomisma.org/id/philip_ii,,,,,http://nomisma.org/id/ae,,,,,,,,,
,,,,,,,,,,,10.041,,,10,,,TRUE,,,,,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ae,,,,,,,,,
2 AU in excavation,Persia: 2 double darics,,,,,,,,,,10.044,,2,,,,,,,,http://nomisma.org/id/persia,,,,,,,,http://nomisma.org/id/av,,,http://nomisma.org/id/2-daric,,,,,,
3 AR,"Alexander III
Magnesia: 1 dr.
Sardes: 1 dr. (Price 2639)
Amphipolis 1 dr.",,,,,,,,,,10.045,,1,,,,,,,,http://nomisma.org/id/magnesia_ad_maeandrum,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/drachma,,,,,,
,,,,,,,,,,,10.045,,1,,,,,,,,http://nomisma.org/id/sardes,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/drachma,,,,,,
,,,,,,,,,,,10.045,,1,,,,,,,,http://nomisma.org/id/amphipolis,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/drachma,,,,,,
10 AU,"Alexander III
Macedonia: 2
Sardes: 1
Miletus: 1
Unknown Asia Minor: 1
Salamis: 2
Sidon: 1
Ake/Tyre: 1
Unknown: 1",,,,,,,,,,10.046,,2,,,,,,,,,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/av,,,,,,http://nomisma.org/id/macedon,,,
,,,,,,,,,,,10.046,,1,,,,,,,,http://nomisma.org/id/sardes,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/av,,,,,,,,,
,,,,,,,,,,,10.046,,1,,,,,,,,http://nomisma.org/id/miletus,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/av,,,,,,,,,
,,,,,,,,,,,10.046,,1,,,,,,,,,,TRUE,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/av,,,,,,http://nomisma.org/id/asia_minor,,,
,,,,,,,,,,,10.046,,2,,,,,,,,http://nomisma.org/id/salamis_cyprus,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/av,,,,,,,,,
,,,,,,,,,,,10.046,,1,,,,,,,,http://nomisma.org/id/sidon,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/av,,,,,,,,,
,,,,,,,,,,,10.046,,1,,,,,,,,http://nomisma.org/id/tyre,http://nomisma.org/id/ace_ptolemais,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/av,,,,,,,,,
,,,,,,,,,,,10.046,,1,,,,,,,,,,TRUE,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/av,,,,,,,,,
15 AR,"Alexander III: 2 drs.
Ephesus: 1 tetradr.
Tenos: 1 tetradr., 1 dr.
Carystus: 2 didrs.
Chalcis: 1 dr.
Histiaea: 6 tetrobs
Boeotia federal mint: 1 hemidr.",,,,,,,,,,10.048,,2,,,,,,,,,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/drachma,,,,,,
